neuron_i,neuron_label,area,ramp_type,condition,slope,mean_fr
14706,X111920_054_2,13m,Positive,short,0.004175072834739572,0.36192436631189384
14706,X111920_054_2,13m,Positive,medium,0.003835581344840871,0.5968137304598818
14706,X111920_054_2,13m,Positive,long,0.0017032489544563535,-0.09216754833242535
14707,X111920_057_4,12o,Positive,short,0.0037889968070849355,0.8781500521058623
14707,X111920_057_4,12o,Positive,medium,0.0023793162639287073,0.8855817256473661
14707,X111920_057_4,12o,Positive,long,0.002700103476309381,1.8223027375692535
14714,X111920_086_2,8B,Negative,short,-0.002569144420576343,0.21875679610489238
14714,X111920_086_2,8B,Negative,medium,-0.0003800811254857461,-0.43424022966335696
14714,X111920_086_2,8B,Negative,long,-0.0001548365186117052,-0.6070656170464197
14715,X111920_087_4,cd,Negative,short,-0.00146866343954586,0.26546917252297575
14715,X111920_087_4,cd,Negative,medium,-0.002213282136659642,-0.4135022752813897
14715,X111920_087_4,cd,Negative,long,-0.00178376395885493,-0.9204726890597288
14720,X111920_116_3,pu,Negative,short,-0.0016930729642587502,-0.42183582107079354
14720,X111920_116_3,pu,Negative,medium,-0.001994886586370504,-1.1268865852903407
14720,X111920_116_3,pu,Negative,long,-0.0011842046828287917,-1.5162412309011881
14723,X111920_134_4,cd,Negative,short,-0.0026566924402801296,0.39000069216498245
14723,X111920_134_4,cd,Negative,medium,-0.0013707653145474048,-0.3597161726695697
14723,X111920_134_4,cd,Negative,long,-0.0004155738562848459,-1.0922219677891787
14726,X111920_151_5,pu,Negative,short,-0.002246258492495953,0.060214668586532495
14726,X111920_151_5,pu,Negative,medium,-0.0017819528304344936,-0.27672579541729814
14726,X111920_151_5,pu,Negative,long,-0.0013226415599810837,-0.5549002003735133
14732,X112020_007_4,11ml,Negative,short,-0.0034719072831535993,0.3189031994384799
14732,X112020_007_4,11ml,Negative,medium,-0.0022512346967224063,0.32405228106930273
14732,X112020_007_4,11ml,Negative,long,-0.0025416791140801366,-0.7348345979256323
14736,X112020_022_3,11ml,Negative,short,-0.0003866029320773936,-0.25512359969119563
14736,X112020_022_3,11ml,Negative,medium,-0.0021578573163684445,-0.24170713140993394
14736,X112020_022_3,11ml,Negative,long,-0.0025736506783853737,-0.7808660099905809
14741,X112020_044_3,13m,Negative,short,-0.0042079172521540635,0.017785954719545714
14741,X112020_044_3,13m,Negative,medium,-0.0012336304028667219,-0.7032362007295415
14741,X112020_044_3,13m,Negative,long,-0.0034951728768776716,-0.7667295441723749
14747,X112020_066_4,12l,Negative,short,-0.001441719699777908,-0.11013104649494633
14747,X112020_066_4,12l,Negative,medium,-0.0018208016912251354,-0.7153904270384609
14747,X112020_066_4,12l,Negative,long,-0.0013885786203335923,-1.38046197831234
14748,X112020_066_5,12l,Positive,short,0.003243091460979939,-0.19304455215066435
14748,X112020_066_5,12l,Positive,medium,0.003025419333792541,-0.23826269403382044
14748,X112020_066_5,12l,Positive,long,0.005144890414675912,0.13754978905216528
14753,X112020_087_4,cd,Negative,short,-0.002662034596018547,0.06109203540405472
14753,X112020_087_4,cd,Negative,medium,-0.0016422137688015617,-0.6475527425701055
14753,X112020_087_4,cd,Negative,long,-0.0016235531908041184,-0.8915899792149936
14785,X112320_014_2,11ml,Positive,short,0.004020119796196659,0.20104876193706064
14785,X112320_014_2,11ml,Positive,medium,0.0037741012437288494,0.44621809141264107
14785,X112320_014_2,11ml,Positive,long,0.004076496736851824,1.0113440351705263
14786,X112320_015_1,11ml,Positive,short,0.003222925168153364,1.1854381968891758
14786,X112320_015_1,11ml,Positive,medium,0.0024444399504957273,0.934589144394124
14786,X112320_015_1,11ml,Positive,long,0.002876544784763761,0.8513548472607989
14791,X112320_021_3,11ml,Negative,short,-0.0008283013738234876,0.05849821456211554
14791,X112320_021_3,11ml,Negative,medium,-0.0005122297706301358,-0.3411070020023281
14791,X112320_021_3,11ml,Negative,long,-0.0004039103975311959,-0.36285450440690464
14793,X112320_034_2,13m,Positive,short,0.0023450151589478278,0.6585804269756206
14793,X112320_034_2,13m,Positive,medium,0.0018336585724265015,1.1815793173582898
14793,X112320_034_2,13m,Positive,long,0.0008880872898788833,1.6728094790422183
14795,X112320_039_3,13l,Negative,short,-0.002725172991150515,0.08523736884474627
14795,X112320_039_3,13l,Negative,medium,-0.0013330284816855408,-0.2693606253564025
14795,X112320_039_3,13l,Negative,long,-0.0019249771979341498,-0.22912704446053747
14813,X112320_068_5,12o,Negative,short,-0.002577235434580311,0.3741915824132725
14813,X112320_068_5,12o,Negative,medium,-0.0016762020921114965,-0.45100103686261495
14813,X112320_068_5,12o,Negative,long,-0.0022034128600784864,-0.6282077477431349
14823,X112320_093_3,44,Positive,short,0.005084149462120811,0.48878244484213806
14823,X112320_093_3,44,Positive,medium,0.004042696213535161,0.3153682816494721
14823,X112320_093_3,44,Positive,long,0.003963393327537979,0.4896313800486564
14828,X112320_103_1,44,Positive,short,0.004515059250108326,-0.00430045111768084
14828,X112320_103_1,44,Positive,medium,0.0052623940953332345,0.8915137913908667
14828,X112320_103_1,44,Positive,long,0.004445110654983616,1.8396026305668365
14830,X112320_104_4,45,Positive,short,0.0006602083574189422,-0.5696636586637545
14830,X112320_104_4,45,Positive,medium,0.002862685422495104,0.63665724771962
14830,X112320_104_4,45,Positive,long,0.001679869203007214,2.45341691181386
14834,X112320_116_2,pu,Positive,short,0.0005803936320538912,-0.6029430915928522
14834,X112320_116_2,pu,Positive,medium,0.0016605051019095312,-0.39810230245212475
14834,X112320_116_2,pu,Positive,long,0.0006170228917071117,-0.5558419047348114
14837,X112320_129_3,AMG,Positive,short,0.004350058095685467,0.22229073051682452
14837,X112320_129_3,AMG,Positive,medium,0.005056640769331242,0.4605833040084496
14837,X112320_129_3,AMG,Positive,long,0.005898573402326377,0.8178223955457389
14842,X112320_156_1,24c,Positive,short,0.001908890435862659,-0.3825607592280266
14842,X112320_156_1,24c,Positive,medium,0.0037845976853766797,0.28885162727265756
14842,X112320_156_1,24c,Positive,long,0.0038264628182635052,1.8473330632025708
14848,X112420_032_1,13m,Positive,short,0.003375299422975458,0.32547007198794164
14848,X112420_032_1,13m,Positive,medium,0.0028129108231776338,0.7888817376830614
14848,X112420_032_1,13m,Positive,long,0.0028532196548719706,1.0280423406852461
14850,X112420_039_1,13l,Negative,short,-0.002595933021427797,0.2576644180653859
14850,X112420_039_1,13l,Negative,medium,-0.0017295812447543372,0.006679682361509049
14850,X112420_039_1,13l,Negative,long,-0.0017505313868137631,-0.520367655738841
14852,X112420_047_1,12o,Negative,short,-0.004212840241853059,0.3019199013487651
14852,X112420_047_1,12o,Negative,medium,-0.0055353137348390456,0.5617790097496069
14852,X112420_047_1,12o,Negative,long,-0.003956451016900191,0.11520956981512002
14856,X112420_066_2,12l,Positive,short,0.002640279277043245,-0.2469437860112061
14856,X112420_066_2,12l,Positive,medium,0.0034384697673243082,0.0545385481794357
14856,X112420_066_2,12l,Positive,long,0.005561760679066444,0.731032848648321
14857,X112420_066_4,12l,Positive,short,0.0034720424129141446,0.2940755346507392
14857,X112420_066_4,12l,Positive,medium,0.002818363287127422,0.887073274782414
14857,X112420_066_4,12l,Positive,long,0.0024142616761282246,1.1182526007369036
14858,X112420_066_5,12l,Positive,short,0.0031971629532295607,0.21329041530638498
14858,X112420_066_5,12l,Positive,medium,0.0038579048919683764,1.239340308551582
14858,X112420_066_5,12l,Positive,long,0.0029094239167466347,2.0526734203744845
14859,X112420_069_3,AI,Negative,short,-0.0014105098240952774,-0.5803373092833177
14859,X112420_069_3,AI,Negative,medium,-0.003424225642080879,-1.3269299781709265
14859,X112420_069_3,AI,Negative,long,-0.0035660419721097805,-1.6330501900326473
14865,X112420_077_4,12l,Positive,short,0.003082328619616668,-0.18880842816659532
14865,X112420_077_4,12l,Positive,medium,0.0032320794871435713,-0.16832280162599453
14865,X112420_077_4,12l,Positive,long,0.003968434817662825,0.2638361585683293
14867,X112420_085_2,cd,Positive,short,0.002390425209922695,-0.0023253552581550875
14867,X112420_085_2,cd,Positive,medium,0.0015939483566180038,0.465349915414156
14867,X112420_085_2,cd,Positive,long,0.0013793314023625213,0.9342919012373577
14868,X112420_085_4,cd,Positive,short,0.0032314959111160125,-1.026016191515286
14868,X112420_085_4,cd,Positive,medium,0.004126440060379144,-1.1166368703863052
14868,X112420_085_4,cd,Positive,long,0.003926438373009706,-0.26088712260039126
14869,X112420_086_2,8B,Negative,short,-0.003246761858987148,-0.34225817712352374
14869,X112420_086_2,8B,Negative,medium,-0.0014583149945374613,-0.6788849052841374
14869,X112420_086_2,8B,Negative,long,-0.0012781236055935097,-0.7185798877673518
14870,X112420_086_5,8B,Negative,short,-0.001484566716698114,-0.457527994127098
14870,X112420_086_5,8B,Negative,medium,-0.0001123274327109957,-0.6418387798620342
14870,X112420_086_5,8B,Negative,long,-0.00028966213315999637,-0.6991742878110953
14871,X112420_091_2,44,Negative,short,-0.0022297025641534007,-0.634819342594008
14871,X112420_091_2,44,Negative,medium,-0.0014573799761048558,-1.1198047334064858
14871,X112420_091_2,44,Negative,long,-0.0008884219677204277,-1.227381803430059
14874,X112420_093_1,44,Positive,short,0.0034029607308329797,0.9118529422407793
14874,X112420_093_1,44,Positive,medium,0.0021839517544947787,1.018838897421832
14874,X112420_093_1,44,Positive,long,0.0019258289563786378,1.526960731643607
14875,X112420_093_3,44,Positive,short,0.005554102834583836,0.20063664265497652
14875,X112420_093_3,44,Positive,medium,0.004807389022234787,0.29244445822590626
14875,X112420_093_3,44,Positive,long,0.004840282943508268,0.39942415828058053
14878,X112420_103_2,44,Positive,short,0.0021270062176671862,-0.5901004129345877
14878,X112420_103_2,44,Positive,medium,0.0019537282348194326,-0.029432224528408824
14878,X112420_103_2,44,Positive,long,0.0023736429697975444,0.2913300393260829
14880,X112420_104_3,45,Positive,short,0.000797936961085238,0.5203893194951352
14880,X112420_104_3,45,Positive,medium,0.0020246658689901894,0.9209067529925887
14880,X112420_104_3,45,Positive,long,0.0026518672369014633,1.8365109801887474
14883,X112420_108_6,6DC,Negative,short,-0.0009623444360536723,-0.14533842093126845
14883,X112420_108_6,6DC,Negative,medium,-0.00022788930178132088,-0.3065489249152074
14883,X112420_108_6,6DC,Negative,long,-0.000264076732978829,-0.4618145469421158
14885,X112420_109_6,cd,Negative,short,-0.0038668424250509975,-0.2780677644772604
14885,X112420_109_6,cd,Negative,medium,-0.0011915178495175752,-0.9197110812810828
14885,X112420_109_6,cd,Negative,long,-0.0008055190241664122,-1.6566740681050025
14891,X112420_153_9,pu,Negative,short,-0.001461366944596119,-1.3664111998830977
14891,X112420_153_9,pu,Negative,medium,-0.001706649506626698,-1.1840348575456368
14891,X112420_153_9,pu,Negative,long,-0.0021344636424304847,-1.8499791819521672
14897,X112520_013_2,11ml,Negative,short,-0.0012272260671849806,-0.7798341889284588
14897,X112520_013_2,11ml,Negative,medium,-0.0021584671338154356,-1.198577814932274
14897,X112520_013_2,11ml,Negative,long,0.0006431459260465071,-0.6099177427782047
14898,X112520_014_3,11ml,Positive,short,0.0014425264908148954,-0.6581746942166877
14898,X112520_014_3,11ml,Positive,medium,0.0024767178812427956,-0.5265967330814784
14898,X112520_014_3,11ml,Positive,long,0.0031717264197715506,-0.05121462830356299
14903,X112520_031_4,13l,Positive,short,0.0006926058757303899,-0.7925688231645923
14903,X112520_031_4,13l,Positive,medium,0.0007772488730456482,-0.4365190123634013
14903,X112520_031_4,13l,Positive,long,0.0008688245838246965,-0.1697547812378592
14906,X112520_037_4,12o,Positive,short,0.002449493063012239,0.75904943342801
14906,X112520_037_4,12o,Positive,medium,0.005428369374022471,1.2909774221762698
14906,X112520_037_4,12o,Positive,long,0.005621877224626934,1.5222633424682424
14907,X112520_042_3,13l,Negative,short,-0.0016917713718808082,-0.06016960650753732
14907,X112520_042_3,13l,Negative,medium,-2.281911463856014e-05,0.10743574893655845
14907,X112520_042_3,13l,Negative,long,-0.00022307565435127522,0.19020840668705635
14908,X112520_042_4,13l,Negative,short,-0.0025260883871694663,-0.061310682512446694
14908,X112520_042_4,13l,Negative,medium,-0.000757460593846111,-0.6308699333776848
14908,X112520_042_4,13l,Negative,long,-1.277710231507478e-05,-0.7185193303222466
14917,X112520_066_3,12l,Positive,short,0.00306748971704437,0.07295918865276566
14917,X112520_066_3,12l,Positive,medium,0.0030759887808975857,0.8717639790894386
14917,X112520_066_3,12l,Positive,long,0.002699130932927373,1.0012127036064515
14918,X112520_066_4,12l,Positive,short,0.002360063392907112,-0.5563911757170038
14918,X112520_066_4,12l,Positive,medium,0.0035087465712892556,0.045690150350563154
14918,X112520_066_4,12l,Positive,long,0.0060022510452910835,0.8997388900613188
14919,X112520_066_5,12l,Positive,short,0.0029247851021673398,0.09110349997820302
14919,X112520_066_5,12l,Positive,medium,0.004092729269047438,1.2169838539524602
14919,X112520_066_5,12l,Positive,long,0.0031801021309567283,2.232266070243721
14928,X112520_085_2,cd,Positive,short,0.0014996030315738438,-0.4713432420089302
14928,X112520_085_2,cd,Positive,medium,0.0009841899648987398,0.012237780282704683
14928,X112520_085_2,cd,Positive,long,0.0012176252568236292,0.42106032069151084
14934,X112520_091_4,44,Negative,short,-0.002575949319791494,-0.17732102434036978
14934,X112520_091_4,44,Negative,medium,-0.003088904316676112,-0.8504802018811557
