flag,pval,slope,r2,area,neuron_label
1,0,-0.00112810039843711,0.865233052187493,12m,X031720_029_3
0,0.547,-0.00160015051779822,0.245048697878866,12o,X031720_036_3
0,0.831,-8.38685159713743e-05,0.00184075317472332,12o,X031720_037_4
1,0,-0.00230731908864043,0.797583425335127,12o,X031720_037_5
1,0,0.00198386630209272,0.895747553944366,13l,X031720_038_2
1,0,0.000968037851652768,0.279281770182985,12o,X031720_047_4
0,0.811,0.000166526030471106,0.0126951001269761,13l,X031720_052_3
0,0.522,0.00225094634298458,0.284035731697767,12o,X031720_057_3
0,0.69,-0.000396913136122088,0.0426598481294865,12o,X031720_057_5
0,0.989,-4.14043011611556e-05,0.000582872620645492,12l,X031720_066_2
0,0.739,-0.000217236945716785,0.132550583240078,cd,X031720_085_3
0,0.767,0.000485145053616767,0.0718648954011023,cd,X031720_085_4
1,0,-0.000512421431307206,0.596323304307001,cd,X031720_098_1
1,0,-0.000595394362222377,0.865054088291681,cd,X031720_098_4
1,0,-0.00182288037502799,0.755416724110869,6VaVb,X031720_101_3
1,0,0.000409433074215612,0.925199670579129,pu,X031720_107_2
0,0.603,-0.000494232789798363,0.218157100611098,cd,X031720_109_1
0,0.454,7.12635297960783e-05,0.0536458242536054,cd,X031720_112_5
0,0.033,-0.00119409933922637,0.387322302294609,pu,X031720_119_4
1,0,-0.00128714847115036,0.965153500421836,pu,X031720_131_3
1,0,-0.00228761096844318,0.638069510881341,AMG,X031720_149_4
1,0,0.00203339584467048,0.307105971771809,AMG,X031720_149_6
1,0,-0.00187281873757849,0.966860655633448,11ml,X031721_007_6
0,0.625,-0.000176666298585534,0.0213455117095801,11ml,X031721_007_8
0,0.056,0.000391108939208559,0.206568727296385,11ml,X031721_015_2
1,0,-0.00208173107625285,0.759615049908564,11ml,X031721_023_2
1,0,-0.000981932033626975,0.583266546669231,13l,X031721_031_6
0,0.411,-0.000360342997800733,0.303210075634247,13m,X031721_032_7
1,0,-0.000797635740683319,0.627166910297704,13m,X031721_033_5
0,0.747,0.000180569555719486,0.0137668391661817,13m,X031721_034_3
0,0.728,0.000222287880540305,0.0204712858876877,13l,X031721_039_6
1,0,-0.000887802146478476,0.744216188489798,13l,X031721_041_5
0,0.694,0.000282201725372546,0.0461752001957727,12o,X031721_046_2
0,0.068,-0.00189706466778595,0.344738376285411,12o,X031721_048_5
0,0.187,0.0015199443072848,0.315569533710773,13l,X031721_049_3
1,0,-0.00241342745072457,0.68299553026807,13l,X031721_049_4
0,0.924,0.000280388972971829,0.0144359773869271,13l,X031721_050_8
0,0.168,-0.00118058997219608,0.13288922902426,12o,X031721_059_3
1,0,0.00397236097257338,0.587518773333276,13l,X031721_063_5
0,0.696,-0.000142237515212574,0.139751126447047,12l,X031721_066_6
0,0.473,-0.00127747879984074,0.113032970372155,AI,X031721_070_6
0,0.982,1.63975777049988e-05,2.97733837391068e-05,AI,X031721_070_7
1,0,0.00100413631630398,0.827271531600984,12o,X031721_079_5
1,0,-0.00199126847429367,0.570593935856087,AI,X031721_081_7
1,0,0.00330795988937012,0.714696549519079,AI,X031721_081_8
1,0,0.00188239010453474,0.502924075281601,AI,X031721_082_2
1,0,-0.00145541737342535,0.688007196581996,cd,X031721_087_3
1,0,-0.00158698175629229,0.624609538131864,AI,X031721_091_3
0,0.171,-0.00116951003471683,0.22963885114199,AI,X031721_091_4
0,0.104,0.0011241477033028,0.16206954363988,pu,X031721_097_3
0,0.187,0.000440664250573959,0.274666259471068,cd,X031721_099_2
0,0.775,0.000118898687070646,0.00294206787962548,AI,X031721_103_7
0,0.063,-0.000926237242250683,0.280456979168063,AI,X031721_104_1
0,0.797,-0.000181973646465944,0.00251898462373135,pu,X031721_110_4
0,0.631,0.000372851024612626,0.049687781066604,cd,X031721_111_5
1,0,0.00161051351955277,0.853457429004153,cd,X031721_112_2
1,0,-0.00112718240282432,0.602996898663159,cd,X031721_112_8
0,0.364,-0.000357954533343562,0.127598444906899,AMG,X031721_118_3
1,0,-0.00129251763124774,0.962808203769977,cd,X031721_123_5
0,0.439,-0.000499478517033901,0.0880400472226289,AMG,X031721_130_2
